cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
167,426662,3.594623327255249,2010,106606.25,0,False,1527,377768,0,5832,5544.850182771683
171,434544,3.648772954940796,2039,105806.25,3,False,1528,385722,0,5835,5644.9277493953705
173,439793,3.6844687461853027,2059,104956.25,1,False,1529,392973,0,5838,5737.039732694626
174,441602,3.7022385597229004,2069,104756.25,0,False,1530,394338,0,5839,5762.260613203049
176,446919,3.7382147312164307,2089,105256.25,1,False,1531,400155,0,5840,5836.150322198868
177,448161,3.743635892868042,2092,105406.25,0,False,1532,400865,0,5842,5844.555209636688
177,450473,3.7625343799591064,2102,105481.25,0,False,1533,402346,0,5843,5868.835068702698
181,458285,3.831996202468872,2138,105681.25,3,False,1534,411876,0,5845,6001.551798343658
182,460665,3.8486328125,2147,105681.25,0,False,1535,414414,0,5846,6031.998336076736
183,462292,3.865830659866333,2157,106031.25,0,False,1536,416145,0,5847,6052.341361284256
183,463829,3.8820769786834717,2166,106381.25,0,False,1537,417648,0,5848,6071.934699773788
184,465157,3.895061731338501,2174,106781.25,0,False,1538,418725,0,5849,6084.070345878601
184,466738,3.907021999359131,2181,106706.25,0,False,1539,419944,0,5850,6098.520956993103
185,469998,3.925014019012451,2191,106981.25,0,False,1540,422945,0,5944,6141.166321754456
188,476697,3.9809494018554688,2222,108056.25,2,False,1541,429867,0,5948,6266.8931016922
189,478297,3.9986987113952637,2231,107956.25,0,False,1542,432240,0,5950,6301.344331026077
190,480737,4.020650863647461,2242,107306.25,0,False,1543,435403,0,5956,6339.770660161972
190,480990,4.022477865219116,2243,107356.25,0,False,1544,435590,0,5957,6341.564752817154
194,489555,4.105457544326782,2289,107481.25,3,False,1545,445490,0,5958,6504.992408752441
196,493619,4.139765977859497,2307,106806.25,1,False,1546,449348,0,5960,6560.194814443588
199,502122,4.200724363327026,2341,106581.25,2,False,1547,457349,0,5964,6665.93924498558
201,509752,4.248854637145996,2369,106656.25,1,False,1548,463009,0,5965,6737.149498462677
202,513260,4.277978181838989,2385,106681.25,0,False,1549,465746,0,5967,6769.905225992203
204,519134,4.341403007507324,2419,107081.25,1,False,1550,471123,0,5968,6845.045786619186
