cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
30,376338,5.1398680210113525,5090,36406.25,0,False,58,0,0,465,24.505900144577026
30,393940,5.2702531814575195,5213,36756.25,0,False,59,0,0,469,25.117814302444458
30,409014,5.3832316398620605,5325,35906.25,0,False,60,0,0,471,25.66341280937195
30,410340,5.39355731010437,5334,35906.25,0,False,61,0,0,473,25.70792508125305
31,420972,5.471246242523193,5406,40175.0,0,False,62,0,0,474,26.057947874069214
31,439649,5.634772777557373,5558,37775.0,0,False,63,0,0,475,26.79715347290039
31,441179,5.653712511062622,5571,37325.0,0,False,64,0,0,476,26.869060754776
31,451611,5.730027914047241,5642,37925.0,0,False,65,0,0,477,27.21688485145569
31,462537,5.815375566482544,5723,35487.5,0,False,66,0,0,484,27.607006072998047
31,469648,5.899688959121704,5804,38287.5,0,False,67,0,0,485,28.00301766395569
31,478499,5.9631571769714355,5868,38837.5,0,False,68,0,0,486,28.30652618408203
31,484754,6.054783582687378,5953,41637.5,0,False,69,0,0,490,28.72439455986023
32,502536,6.28915548324585,6169,42037.5,0,False,70,0,0,491,29.787023782730103
32,537335,6.6133482456207275,6485,39462.5,0,False,71,0,0,492,31.338792324066162
32,538878,6.63168740272522,6504,37112.5,0,False,72,0,0,493,31.429683446884155
32,544403,6.672808885574341,6543,38412.5,0,False,73,0,0,497,31.621598958969116
32,577520,6.966249465942383,6812,37612.5,0,False,74,0,0,498,32.95872139930725
